Circuit: * Z:\media\salim\home2\salim\KiCad\AM_FM_Transceiver\Draft1.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 ++++++++++++++++to 0.565981
Heightened Def Con from 0.565981 +to 0.565981
Heightened Def Con from 0.570981 +to 0.570981
Heightened Def Con from 0.575981 +to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 ++++++++++++++++to 0.575981
Heightened Def Con from 0.575981 +++++to 0.575981
Heightened Def Con from 0.579522 to 0.579522
Heightened Def Con from 0.579522 to 0.579522
Heightened Def Con from 0.584521 to 0.584521
Heightened Def Con from 0.589522 to 0.589522
Heightened Def Con from 0.589522 +to 0.589522
Heightened Def Con from 0.590981 +to 0.590981
Heightened Def Con from 0.594521 to 0.594521
Heightened Def Con from 0.594521 to 0.594521
Heightened Def Con from 0.594521 ++++++++to 0.594521
Heightened Def Con from 0.599522 to 0.599522
Heightened Def Con from 0.599522 to 0.599522
Heightened Def Con from 0.599522 ++++++++to 0.599522
Heightened Def Con from 0.600981 to 0.600981
Heightened Def Con from 0.604522 to 0.604522
Heightened Def Con from 0.605981 +++++++++to 0.605981
Heightened Def Con from 0.605981 ++++++++++to 0.605981
Heightened Def Con from 0.609521 to 0.609521
Heightened Def Con from 0.609522 to 0.609522
Heightened Def Con from 0.609522 to 0.609522
Heightened Def Con from 0.609522 to 0.609522
Heightened Def Con from 0.610981 to 0.610981
Heightened Def Con from 0.614521 to 0.614521
Heightened Def Con from 0.614521 to 0.614521
Heightened Def Con from 0.614521 to 0.614521
Heightened Def Con from 0.614521 ++++++++to 0.614521
Heightened Def Con from 0.615979 ++++++++++++++to 0.615979
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
Heightened Def Con from 0.615981 ++++++++++++++++to 0.615981
